threshold,sensitivity,specificity,fpr,architecture
0.5477193107054793,0.13333333333333333,0.9029972752043597,0.09700272479564032,logreg_tfidf
0.5477068902931848,0.1393939393939394,0.9029972752043597,0.09700272479564032,logreg_tfidf
0.5469827609897034,0.1393939393939394,0.9024523160762943,0.09754768392370572,logreg_tfidf
0.5468745507085828,0.1393939393939394,0.9019073569482289,0.09809264305177112,logreg_tfidf
0.5464655987372855,0.1393939393939394,0.9013623978201635,0.09863760217983653,logreg_tfidf
0.5464286511201101,0.1393939393939394,0.9008174386920981,0.09918256130790193,logreg_tfidf
0.5463935153325343,0.1393939393939394,0.9002724795640327,0.09972752043596733,logreg_tfidf
0.5463767298045636,0.1393939393939394,0.8997275204359673,0.10027247956403273,logreg_tfidf
0.5462683962500985,0.1393939393939394,0.8991825613079019,0.10081743869209814,logreg_tfidf
0.546265615026766,0.1393939393939394,0.8986376021798365,0.10136239782016354,logreg_tfidf
0.5459570164224327,0.1393939393939394,0.8980926430517712,0.10190735694822883,logreg_tfidf
0.5455776526331524,0.1393939393939394,0.8975476839237058,0.10245231607629424,logreg_tfidf
0.5454003236791826,0.1393939393939394,0.8970027247956404,0.10299727520435964,logreg_tfidf
0.5453514839000447,0.1393939393939394,0.896457765667575,0.10354223433242504,logreg_tfidf
0.5452850730540317,0.1393939393939394,0.8959128065395096,0.10408719346049045,logreg_tfidf
0.5448401752124383,0.1393939393939394,0.8953678474114442,0.10463215258855585,logreg_tfidf
0.5447203193283938,0.1393939393939394,0.8948228882833787,0.10517711171662125,logreg_tfidf
0.5444997259169091,0.1393939393939394,0.8942779291553133,0.10572207084468666,logreg_tfidf
0.5443996023204466,0.1393939393939394,0.8937329700272479,0.10626702997275206,logreg_tfidf
0.5440343940260967,0.1393939393939394,0.8931880108991825,0.10681198910081746,logreg_tfidf
0.5438640981485692,0.1393939393939394,0.8926430517711171,0.10735694822888286,logreg_tfidf
0.5438212810641078,0.1393939393939394,0.8920980926430517,0.10790190735694827,logreg_tfidf
0.5437995023263867,0.1393939393939394,0.8915531335149863,0.10844686648501367,logreg_tfidf
0.5436576161519837,0.1393939393939394,0.8910081743869209,0.10899182561307907,logreg_tfidf
0.5436333073742258,0.1393939393939394,0.8904632152588556,0.10953678474114437,logreg_tfidf
0.5435882568519919,0.1393939393939394,0.8899182561307902,0.11008174386920977,logreg_tfidf
0.5433402965280655,0.14545454545454545,0.8899182561307902,0.11008174386920977,logreg_tfidf
0.5429114891122707,0.14545454545454545,0.8893732970027248,0.11062670299727517,logreg_tfidf
0.5423414983627008,0.14545454545454545,0.8888283378746594,0.11117166212534058,logreg_tfidf
0.5422911155694935,0.14545454545454545,0.888283378746594,0.11171662125340598,logreg_tfidf
0.5419312084971961,0.14545454545454545,0.8877384196185286,0.11226158038147138,logreg_tfidf
0.541860881351265,0.14545454545454545,0.8871934604904632,0.11280653950953679,logreg_tfidf
0.5417424503241978,0.14545454545454545,0.8866485013623978,0.11335149863760219,logreg_tfidf
0.5417243217928012,0.15151515151515152,0.8866485013623978,0.11335149863760219,logreg_tfidf
0.54163051840199,0.15151515151515152,0.8861035422343324,0.11389645776566759,logreg_tfidf
0.5416129918292831,0.15151515151515152,0.885558583106267,0.114441416893733,logreg_tfidf
0.5414802902079545,0.15151515151515152,0.8850136239782016,0.1149863760217984,logreg_tfidf
0.5414573796470518,0.15151515151515152,0.8844686648501362,0.1155313351498638,logreg_tfidf
0.5409678181910592,0.15151515151515152,0.8839237057220708,0.1160762942779292,logreg_tfidf
0.5402799072909544,0.15757575757575756,0.8839237057220708,0.1160762942779292,logreg_tfidf
0.5399240885217514,0.15757575757575756,0.8833787465940055,0.1166212534059945,logreg_tfidf
0.539678348482914,0.15757575757575756,0.8828337874659401,0.1171662125340599,logreg_tfidf
0.5395998049920363,0.16363636363636364,0.8828337874659401,0.1171662125340599,logreg_tfidf
0.5393263084145301,0.16363636363636364,0.8822888283378747,0.1177111716621253,logreg_tfidf
0.5392919289255087,0.16363636363636364,0.8817438692098093,0.1182561307901907,logreg_tfidf
0.5392025106594334,0.16363636363636364,0.8811989100817439,0.11880108991825611,logreg_tfidf
0.5385699521918698,0.16363636363636364,0.8806539509536785,0.11934604904632151,logreg_tfidf
0.5385439036530751,0.16363636363636364,0.8801089918256131,0.11989100817438691,logreg_tfidf
0.5383473532435343,0.16363636363636364,0.8795640326975477,0.12043596730245232,logreg_tfidf
0.5381760975038241,0.16363636363636364,0.8790190735694823,0.12098092643051772,logreg_tfidf
0.5377683940993545,0.16363636363636364,0.8784741144414169,0.12152588555858312,logreg_tfidf
0.5376516999854162,0.16363636363636364,0.8779291553133515,0.12207084468664853,logreg_tfidf
0.5368461336498211,0.1696969696969697,0.8779291553133515,0.12207084468664853,logreg_tfidf
0.5364335693002928,0.1696969696969697,0.8773841961852861,0.12261580381471393,logreg_tfidf
0.5361176772900512,0.1696969696969697,0.8768392370572207,0.12316076294277933,logreg_tfidf
0.5360224030121363,0.1696969696969697,0.8762942779291553,0.12370572207084474,logreg_tfidf
0.5359062630773715,0.1696969696969697,0.87574931880109,0.12425068119891003,logreg_tfidf
0.5357458688306352,0.1696969696969697,0.8752043596730246,0.12479564032697543,logreg_tfidf
0.5356356796185829,0.1696969696969697,0.8746594005449592,0.12534059945504084,logreg_tfidf
0.5356339873967453,0.1696969696969697,0.8741144414168938,0.12588555858310624,logreg_tfidf
0.53557585984347,0.1696969696969697,0.8735694822888284,0.12643051771117164,logreg_tfidf
0.5355730283480515,0.1696969696969697,0.873024523160763,0.12697547683923704,logreg_tfidf
0.5355112128758304,0.1696969696969697,0.8724795640326976,0.12752043596730245,logreg_tfidf
0.5353444630001659,0.1696969696969697,0.8719346049046321,0.12806539509536785,logreg_tfidf
0.5352965145392312,0.1696969696969697,0.8713896457765667,0.12861035422343325,logreg_tfidf
0.5339750236212244,0.1696969696969697,0.8708446866485013,0.12915531335149866,logreg_tfidf
0.5339749405358322,0.1696969696969697,0.8702997275204359,0.12970027247956406,logreg_tfidf
0.533952224475512,0.1696969696969697,0.8697547683923705,0.13024523160762946,logreg_tfidf
0.5337185635823944,0.1696969696969697,0.8692098092643051,0.13079019073569487,logreg_tfidf
0.5335065140790114,0.17575757575757575,0.8692098092643051,0.13079019073569487,logreg_tfidf
0.5331000518214636,0.17575757575757575,0.8686648501362397,0.13133514986376027,logreg_tfidf
0.5329295392074594,0.17575757575757575,0.8681198910081744,0.13188010899182556,logreg_tfidf
0.5326951663411514,0.17575757575757575,0.867574931880109,0.13242506811989097,logreg_tfidf
0.532639383588856,0.17575757575757575,0.8670299727520436,0.13297002724795637,logreg_tfidf
0.5322135833997178,0.17575757575757575,0.8664850136239782,0.13351498637602177,logreg_tfidf
0.5319118832363149,0.17575757575757575,0.8659400544959128,0.13405994550408717,logreg_tfidf
0.531898794885467,0.17575757575757575,0.8653950953678474,0.13460490463215258,logreg_tfidf
0.5317369718795121,0.17575757575757575,0.864850136239782,0.13514986376021798,logreg_tfidf
0.5314677449358491,0.17575757575757575,0.8643051771117166,0.13569482288828338,logreg_tfidf
0.531441710212413,0.17575757575757575,0.8637602179836512,0.1362397820163488,logreg_tfidf
